MOBHGNKF_00001	sp|P62558|SOPB_ECOLI	99.381	323	2	0	1	969	1	323	0.0	592
MOBHGNKF_00001	sp|P62559|SOPB_ECO57	99.381	323	2	0	1	969	1	323	0.0	592
MOBHGNKF_00001	sp|P0A248|VIRB_SHISO	36.301	146	82	6	229	651	50	189	9.15e-12	68.6
MOBHGNKF_00001	sp|P0A247|VIRB_SHIFL	36.301	146	82	6	229	651	50	189	9.15e-12	68.6
MOBHGNKF_00001	sp|P07621|PARB_ECOLX	35.673	171	103	6	151	651	39	206	1.76e-09	62.0
MOBHGNKF_00001	sp|P05683|REPB_AGRRH	29.730	111	72	2	265	579	69	179	0.016	40.4
MOBHGNKF_00002	sp|P62556|SOPA_ECOLI	100.000	388	0	0	1	1164	1	388	0.0	803
MOBHGNKF_00002	sp|P62557|SOPA_ECO57	100.000	388	0	0	1	1164	1	388	0.0	803
MOBHGNKF_00002	sp|P55393|Y4CK_SINFN	28.133	391	257	9	28	1155	20	401	3.32e-36	139
MOBHGNKF_00002	sp|P05682|REPA_AGRRH	29.521	376	229	14	91	1155	40	400	1.26e-27	115
MOBHGNKF_00002	sp|P37522|SOJ_BACSU	35.294	187	103	5	322	870	4	176	1.73e-18	87.8
MOBHGNKF_00002	sp|B8GW31|PARA_CAUVN	31.602	231	133	10	322	996	8	219	8.96e-17	83.2
MOBHGNKF_00002	sp|P0CAV7|PARA_CAUVC	31.602	231	133	10	322	996	8	219	8.96e-17	83.2
MOBHGNKF_00002	sp|Q9K5N0|SOJ_HALH5	34.759	187	104	5	322	870	4	176	1.25e-16	82.4
MOBHGNKF_00002	sp|Q1DEM0|POMZ_MYXXD	28.253	269	170	9	292	1083	39	289	2.15e-14	77.0
MOBHGNKF_00002	sp|Q60283|Y3524_METJA	25.651	269	175	9	322	1107	3	253	1.66e-13	73.6
MOBHGNKF_00003	sp|P03856|REPE1_ECOLI	100.000	251	0	0	1	753	1	251	0.0	525
MOBHGNKF_00003	sp|P62539|REPE2_SALTI	94.779	249	13	0	1	747	1	249	1.57e-180	498
MOBHGNKF_00003	sp|P62538|REPE2_ECOLX	94.779	249	13	0	1	747	1	249	1.57e-180	498
MOBHGNKF_00003	sp|P18351|YPC1_ECOLX	30.736	231	145	6	49	717	10	233	3.35e-31	118
MOBHGNKF_00003	sp|P17492|REPA_NEIGO	24.675	231	152	6	40	720	3	215	3.50e-14	74.3
MOBHGNKF_00003	sp|P22308|REPY_ECOLX	19.824	227	166	5	52	720	6	220	1.80e-05	48.9
MOBHGNKF_00006	sp|P06615|REDF_ECOLI	99.627	268	1	0	1	804	1	268	0.0	531
MOBHGNKF_00006	sp|P18021|REDM_ECOLX	94.400	250	14	0	49	798	8	257	3.15e-168	468
MOBHGNKF_00006	sp|P56979|INTM_ECOLI	47.082	257	116	5	37	801	4	242	4.35e-60	193
MOBHGNKF_00006	sp|Q47036|INTL_ECOLX	46.304	257	118	5	37	801	4	242	3.25e-58	189
MOBHGNKF_00006	sp|P03850|YPB2_ECOLX	77.358	53	12	0	166	324	31	83	1.14e-19	84.3
MOBHGNKF_00006	sp|Q7ZAN4|XERD_COREF	27.941	204	111	5	142	726	114	290	3.54e-15	77.4
MOBHGNKF_00006	sp|Q8NQL5|XERD_CORGL	28.079	203	112	4	142	726	114	290	5.79e-15	76.6
MOBHGNKF_00006	sp|Q49890|XERD_MYCLE	31.683	202	108	5	142	720	119	299	7.89e-15	76.3
MOBHGNKF_00006	sp|B7IFN3|XER_THEAB	29.442	197	104	6	139	720	107	271	1.64e-13	72.4
MOBHGNKF_00006	sp|Q7ZAP1|XERD_BIFLO	29.268	205	109	8	142	720	111	291	5.01e-13	71.2
MOBHGNKF_00007	sp|P62554|CCDB_ECOLI	100.000	101	0	0	1	303	1	101	1.15e-70	208
MOBHGNKF_00007	sp|P62555|CCDB_ECO57	100.000	101	0	0	1	303	1	101	1.15e-70	208
MOBHGNKF_00007	sp|Q52043|CCDB4_ECOLX	100.000	101	0	0	1	303	1	101	1.15e-70	208
MOBHGNKF_00007	sp|Q52042|CCDB3_ECOLX	100.000	101	0	0	1	303	1	101	1.15e-70	208
MOBHGNKF_00007	sp|Q46996|CCDB2_ECOLX	98.020	101	2	0	1	303	1	101	3.96e-69	204
MOBHGNKF_00008	sp|P62552|CCDA_ECOLI	100.000	72	0	0	1	216	1	72	7.12e-48	148
MOBHGNKF_00008	sp|P62553|CCDA_ECO57	100.000	72	0	0	1	216	1	72	7.12e-48	148
MOBHGNKF_00008	sp|Q46995|CCDA2_ECOLX	90.278	72	7	0	1	216	1	72	1.29e-42	135
MOBHGNKF_00009	sp|R8NBN0|CDND_BACCX	42.424	330	185	5	1	984	1	327	1.91e-86	266
MOBHGNKF_00009	sp|P0DTF7|CDND_PSEAI	26.117	291	155	11	175	987	49	299	2.87e-15	78.6
MOBHGNKF_00009	sp|C0VHD2|CDND_ACIS2	24.336	226	133	11	358	984	97	301	5.40e-07	54.3
MOBHGNKF_00009	sp|O66935|GLGA_AQUAE	26.882	93	57	5	304	549	8	100	0.034	39.7
MOBHGNKF_00009	sp|D7Y2H2|CDNC_ECOM1	21.802	344	203	13	34	981	14	319	0.046	38.9
MOBHGNKF_00009	sp|P0DSP4|CDND2_ENTCL	24.848	165	113	4	526	993	193	355	0.068	38.5
MOBHGNKF_00010	sp|R8NBR0|Y5631_BACCX	21.799	289	207	8	22	876	5	278	0.022	39.7
MOBHGNKF_00011	sp|P10030|PIFC_ECOLI	80.939	362	69	0	1	1086	1	362	0.0	560
MOBHGNKF_00013	sp|Q47527|ATP83_ECOLX	34.545	55	36	0	1	165	51	105	0.009	42.7
MOBHGNKF_00013	sp|P0DV98|ATP95_VIBCE	30.000	90	50	3	25	288	60	138	0.012	42.4
MOBHGNKF_00013	sp|Q8DG84|Y2439_THEVB	34.921	63	37	3	70	255	23	82	0.026	40.4
MOBHGNKF_00013	sp|Q15ZZ5|RECF_PSEA6	23.776	143	95	4	31	423	1	141	0.026	40.8
MOBHGNKF_00013	sp|Q6F813|MACB_ACIAD	33.333	90	52	4	52	309	24	109	0.031	40.8
MOBHGNKF_00013	sp|A0LM36|MACB_SYNFM	40.351	57	30	2	13	183	7	59	0.047	40.4
MOBHGNKF_00013	sp|P55469|Y4GM_SINFN	36.842	57	32	2	22	183	343	398	0.061	40.0
MOBHGNKF_00013	sp|Q59037|SMC_METJA	32.353	68	44	1	37	240	4	69	0.066	40.0
MOBHGNKF_00013	sp|Q6KHL1|ECFA1_MESM1	48.718	39	19	1	67	183	27	64	0.066	39.3
MOBHGNKF_00019	sp|Q97QY9|Y1053_STRPN	35.714	126	74	3	2257	2616	1	125	1.41e-08	57.4
MOBHGNKF_00019	sp|Q5N0D2|SMC_SYNP6	33.333	81	52	2	796	1035	3	82	0.048	41.6
MOBHGNKF_00020	sp|Q05459|VAGC_SALDU	88.158	76	9	0	1	228	1	76	1.54e-42	135
MOBHGNKF_00020	sp|Q7CPV2|VAPB_SALTY	37.313	67	40	2	1	198	1	66	4.92e-06	43.1
MOBHGNKF_00020	sp|Q4UNB3|VAPB2_RICFE	31.250	80	40	3	1	228	1	69	7.34e-04	37.7
MOBHGNKF_00020	sp|Q57120|VAPB2_HAEIN	34.328	67	42	2	1	195	1	67	0.002	37.0
MOBHGNKF_00020	sp|Q4QLV9|VAPB2_HAEI8	34.328	67	42	2	1	195	1	67	0.002	37.0
MOBHGNKF_00021	sp|Q8ZM86|VAPC_SALTY	33.750	80	52	1	7	246	30	108	1.21e-06	46.6
MOBHGNKF_00021	sp|O06662|VAPC_SHIFL	29.487	78	54	1	13	246	32	108	2.42e-05	43.1
MOBHGNKF_00023	sp|P55365|Y4AR_SINFN	35.000	80	52	0	22	261	23	102	8.80e-09	51.6
MOBHGNKF_00024	sp|Q52219|REP10_ECOLX	92.923	325	23	0	1	975	1	325	0.0	570
MOBHGNKF_00024	sp|P0A253|REP12_SALTI	92.615	325	24	0	1	975	1	325	0.0	570
MOBHGNKF_00024	sp|P0A254|REP12_ECOLX	92.615	325	24	0	1	975	1	325	0.0	570
MOBHGNKF_00024	sp|Q51651|REP9_ECOLX	92.308	325	25	0	1	975	1	325	0.0	569
MOBHGNKF_00024	sp|Q57154|REPB_ECOLI	92.615	325	24	0	1	975	1	325	0.0	569
MOBHGNKF_00024	sp|Q52347|REP11_ECOLX	92.615	325	24	0	1	975	1	325	0.0	568
MOBHGNKF_00024	sp|Q934T6|REPA_SALTI	63.754	309	99	5	4	900	19	324	6.09e-133	385
MOBHGNKF_00024	sp|P24042|REP5_ECOLX	48.339	271	135	2	31	843	21	286	2.56e-86	264
MOBHGNKF_00024	sp|P05833|REPA_ECOLX	46.067	267	139	2	31	831	22	283	2.27e-79	246
MOBHGNKF_00025	sp|P56979|INTM_ECOLI	96.735	245	8	0	1	735	1	245	1.50e-176	488
MOBHGNKF_00025	sp|Q47036|INTL_ECOLX	95.918	245	10	0	1	735	1	245	7.43e-175	483
MOBHGNKF_00025	sp|P18021|REDM_ECOLX	47.638	254	112	6	16	723	7	257	2.04e-60	194
MOBHGNKF_00025	sp|P06615|REDF_ECOLI	46.693	257	117	5	10	726	13	267	1.08e-59	192
MOBHGNKF_00025	sp|P55632|Y4QK_SINFN	31.579	190	111	7	124	684	117	290	3.39e-12	68.6
MOBHGNKF_00025	sp|P0A0P1|XERD_STAAW	30.851	188	100	9	124	645	108	279	2.15e-10	63.2
MOBHGNKF_00025	sp|P0A0P2|XERD_STAAU	30.851	188	100	9	124	645	108	279	2.15e-10	63.2
MOBHGNKF_00025	sp|Q6G967|XERD_STAAS	30.851	188	100	9	124	645	108	279	2.15e-10	63.2
MOBHGNKF_00025	sp|Q6GGK1|XERD_STAAR	30.851	188	100	9	124	645	108	279	2.15e-10	63.2
MOBHGNKF_00025	sp|P0A0P0|XERD_STAAN	30.851	188	100	9	124	645	108	279	2.15e-10	63.2
MOBHGNKF_00028	sp|P59444|INSC_SHIFL	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00028	sp|P0C5W3|INSC_ECOLX	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00028	sp|P0CF48|INSC9_ECOLI	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00028	sp|P0CF47|INSC8_ECOLI	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00028	sp|P0CF46|INSC7_ECOLI	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00028	sp|P0CF45|INSC6_ECOLI	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00028	sp|P0CF44|INSC5_ECOLI	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00028	sp|P0CF43|INSC4_ECOLI	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00028	sp|P0CF42|INSC3_ECOLI	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00028	sp|P0CF41|INSC2_ECOLI	100.000	121	0	0	1	363	1	121	4.45e-84	244
MOBHGNKF_00029	sp|Q56989|HMUR_YERPE	43.722	661	357	7	25	1968	18	676	1.12e-180	531
MOBHGNKF_00029	sp|P31499|HEMR_YEREN	42.090	670	366	6	25	1968	18	687	1.76e-174	516
MOBHGNKF_00029	sp|Q4QNS6|HXUC_HAEI8	26.580	617	369	15	31	1674	6	607	1.06e-36	150
MOBHGNKF_00029	sp|P45357|HXUC2_HAEIF	25.118	633	374	14	31	1674	6	623	3.80e-34	142
MOBHGNKF_00029	sp|P44600|HXUC1_HAEIN	25.357	631	373	14	31	1674	6	621	4.22e-33	139
MOBHGNKF_00029	sp|Q7VNU1|TDHA_HAEDU	23.634	732	426	26	31	1899	7	714	9.70e-26	116
MOBHGNKF_00029	sp|Q4QP67|TDHA_HAEI8	24.091	660	393	24	211	1899	72	720	3.23e-21	102
MOBHGNKF_00029	sp|P44523|TDHA_HAEIN	23.903	661	392	24	211	1899	72	719	3.64e-21	102
MOBHGNKF_00029	sp|P0C6R0|IRGA_VIBCH	25.988	481	302	18	40	1416	9	457	4.47e-08	60.1
MOBHGNKF_00029	sp|A5F9G0|IRGA_VIBC3	25.309	486	299	18	40	1416	9	457	3.05e-07	57.4
MOBHGNKF_00030	sp|P44196|Y1427_HAEIN	29.588	267	169	10	4	774	1	258	4.65e-24	100
MOBHGNKF_00031	sp|P50360|Y4HP_SINFN	44.654	159	88	0	19	495	380	538	6.37e-40	144
MOBHGNKF_00031	sp|P55504|Y4JD_SINFN	41.718	163	91	2	13	495	340	500	7.22e-32	122
MOBHGNKF_00031	sp|P55630|Y4QI_SINFN	36.145	166	105	1	1	495	366	531	4.43e-25	103
MOBHGNKF_00031	sp|Q9JMT1|YUAH_ECOLI	57.895	76	32	0	1	228	35	110	7.63e-25	95.9
MOBHGNKF_00031	sp|Q9JMS9|YUAK_ECOLI	56.250	48	21	0	343	486	47	94	3.73e-09	54.7
MOBHGNKF_00032	sp|P15026|ISTB_PSEAI	48.178	247	126	2	25	765	4	248	5.97e-73	226
MOBHGNKF_00032	sp|Q45619|ISTB_GEOSE	42.562	242	137	2	19	744	3	242	8.98e-62	197
MOBHGNKF_00032	sp|Q99338|ISTB_BACTB	40.574	244	143	2	4	735	1	242	3.84e-55	181
MOBHGNKF_00032	sp|Q45120|ISTB_BACFG	30.924	249	169	3	1	744	5	251	4.55e-39	139
MOBHGNKF_00032	sp|P55500|Y4IQ_SINFN	30.645	248	169	3	10	750	8	253	8.01e-38	137
MOBHGNKF_00032	sp|P55617|Y4PL_SINFN	31.925	213	143	2	112	750	35	245	4.51e-31	118
MOBHGNKF_00032	sp|Q53200|Y4UH_SINFN	30.159	252	156	7	10	738	2	242	1.62e-25	103
MOBHGNKF_00032	sp|Q50701|Y3427_MYCTU	30.085	236	156	6	46	741	15	245	4.24e-25	103
MOBHGNKF_00032	sp|P55380|Y4BM_SINFN	26.721	247	173	5	46	777	18	259	1.43e-23	99.4
MOBHGNKF_00032	sp|P55923|ISTB_BURM1	26.744	258	165	5	1	753	7	247	1.80e-22	95.9
MOBHGNKF_00033	sp|Q45618|TRA6_GEOSE	37.615	327	180	7	1	963	1	309	1.30e-60	202
MOBHGNKF_00033	sp|P15025|ISTA_PSEAI	33.766	308	183	8	1	909	1	292	2.25e-30	122
MOBHGNKF_00033	sp|P16944|ISTA_SHISO	33.784	296	175	8	1	873	1	280	1.05e-28	116
MOBHGNKF_00033	sp|Q46087|TRAT_AMIAI	28.400	250	159	6	43	744	13	258	4.69e-21	97.4
MOBHGNKF_00033	sp|Q45119|TNPA_BACFG	26.271	354	219	15	25	1002	17	356	7.62e-18	87.8
MOBHGNKF_00033	sp|P0A135|TRA6_SHIFL	25.231	325	205	12	1	909	1	309	6.93e-17	85.1
MOBHGNKF_00033	sp|P0A134|TRA6_PSEAI	25.231	325	205	12	1	909	1	309	6.93e-17	85.1
MOBHGNKF_00033	sp|Q64NF0|TNPA_BACFR	25.926	351	219	16	25	996	17	353	6.42e-16	82.0
MOBHGNKF_00033	sp|Q99335|T232_BACTB	29.200	250	131	9	43	702	30	263	2.70e-15	80.1
MOBHGNKF_00033	sp|Q50700|Y3428_MYCTU	26.538	260	163	6	232	969	2	247	1.14e-13	75.1
MOBHGNKF_00034	sp|Q51649|T408_BURM1	48.223	394	198	3	1	1167	1	393	3.42e-111	339
MOBHGNKF_00034	sp|Q53201|Y4UI_SINFN	44.584	397	210	5	1	1179	1	391	1.39e-102	317
MOBHGNKF_00034	sp|P55379|Y4BL_SINFN	45.932	381	202	4	19	1155	11	389	3.81e-101	313
MOBHGNKF_00034	sp|Q51761|TRA2_PSEFL	46.272	389	203	5	16	1170	6	392	1.78e-97	305
MOBHGNKF_00034	sp|Q50700|Y3428_MYCTU	30.522	249	165	5	418	1155	47	290	2.48e-15	80.9
MOBHGNKF_00034	sp|P15025|ISTA_PSEAI	27.103	214	153	2	508	1146	141	352	4.98e-09	61.6
MOBHGNKF_00034	sp|Q99335|T232_BACTB	23.077	364	246	14	19	1077	21	361	1.25e-05	50.8
MOBHGNKF_00034	sp|Q45618|TRA6_GEOSE	24.825	286	199	9	295	1140	77	350	1.34e-05	50.8
MOBHGNKF_00034	sp|P0A135|TRA6_SHIFL	23.291	395	260	16	16	1152	2	369	7.40e-05	48.5
MOBHGNKF_00034	sp|P0A134|TRA6_PSEAI	23.291	395	260	16	16	1152	2	369	7.40e-05	48.5
MOBHGNKF_00035	sp|P19766|INSB_SHISO	94.400	125	7	0	1	375	7	131	2.33e-73	217
MOBHGNKF_00035	sp|P19765|INSB_SHIFL	97.600	125	3	0	1	375	7	131	2.49e-73	217
MOBHGNKF_00035	sp|P03831|INBD_SHIDY	94.400	125	7	0	1	375	7	131	2.96e-73	217
MOBHGNKF_00035	sp|P59843|INSB_HAEDU	94.400	125	7	0	1	375	43	167	6.07e-73	218
MOBHGNKF_00035	sp|A0A385XJL4|INSB9_ECOLI	94.400	125	7	0	1	375	43	167	6.07e-73	218
MOBHGNKF_00035	sp|P0CF30|INSB8_ECOLI	94.400	125	7	0	1	375	43	167	6.07e-73	218
MOBHGNKF_00035	sp|P0CF29|INSB6_ECOLI	94.400	125	7	0	1	375	43	167	6.07e-73	218
MOBHGNKF_00035	sp|P0CF28|INSB5_ECOLI	94.400	125	7	0	1	375	43	167	6.07e-73	218
MOBHGNKF_00035	sp|P0CF25|INSB1_ECOLI	94.400	125	7	0	1	375	43	167	6.07e-73	218
MOBHGNKF_00035	sp|P0CF31|INSB_ECOLX	94.400	125	7	0	1	375	43	167	7.98e-73	217
MOBHGNKF_00036	sp|P0CF10|INSA4_ECOLI	100.000	72	0	0	216	1	12	83	1.65e-49	153
MOBHGNKF_00036	sp|P0CF09|INSA3_ECOLI	100.000	72	0	0	216	1	12	83	1.65e-49	153
MOBHGNKF_00036	sp|P0CF06|INSA2_ECOLX	100.000	72	0	0	216	1	12	83	1.65e-49	153
