HPNEBIAD_00001	sp|Q05459|VAGC_SALDU	93.421	76	5	0	1	228	1	76	1.78e-45	143
HPNEBIAD_00001	sp|Q7CPV2|VAPB_SALTY	40.299	67	38	2	1	198	1	66	5.65e-08	48.1
HPNEBIAD_00001	sp|Q57120|VAPB2_HAEIN	35.821	67	41	2	1	195	1	67	5.32e-05	40.8
HPNEBIAD_00001	sp|Q4QLV9|VAPB2_HAEI8	35.821	67	41	2	1	195	1	67	5.32e-05	40.8
HPNEBIAD_00001	sp|Q4UNB3|VAPB2_RICFE	31.250	80	40	3	1	228	1	69	6.05e-05	40.4
HPNEBIAD_00001	sp|Q57534|VAPB1_HAEIN	39.216	51	29	2	10	159	3	52	8.26e-04	37.7
HPNEBIAD_00001	sp|Q4QNL8|VAPB1_HAEI8	39.216	51	29	2	10	159	3	52	8.26e-04	37.7
HPNEBIAD_00001	sp|E4QWH3|VAPB1_HAEI6	39.216	51	29	2	10	159	3	52	8.26e-04	37.7
HPNEBIAD_00001	sp|O06663|VAPB_SHIFL	28.125	64	45	1	10	198	3	66	0.001	37.4
HPNEBIAD_00001	sp|P18355|YPFU_ECOLI	28.571	63	44	1	10	195	3	65	0.002	37.0
HPNEBIAD_00002	sp|Q8ZM86|VAPC_SALTY	41.667	132	73	2	13	408	4	131	6.73e-25	95.5
HPNEBIAD_00002	sp|O06662|VAPC_SHIFL	40.152	132	75	2	13	408	4	131	3.49e-23	90.9
HPNEBIAD_00002	sp|Q4UNB2|VAPC2_RICFE	36.842	133	82	2	10	408	2	132	6.22e-22	87.8
HPNEBIAD_00002	sp|Q4QNL7|VAPC1_HAEI8	34.815	135	86	2	10	414	2	134	1.45e-18	79.3
HPNEBIAD_00002	sp|E4QWH2|VAPC1_HAEI6	34.815	135	86	2	10	414	2	134	1.45e-18	79.3
HPNEBIAD_00002	sp|Q57122|VAPC1_HAEIN	34.074	135	87	2	10	414	2	134	1.52e-18	79.3
HPNEBIAD_00002	sp|P71363|VAPC2_HAEIN	36.842	133	80	2	13	411	4	132	1.42e-17	76.6
HPNEBIAD_00002	sp|Q4QLW0|VAPC2_HAEI8	36.842	133	80	2	13	411	4	132	1.42e-17	76.6
HPNEBIAD_00002	sp|P55511|Y4JK_SINFN	26.950	141	87	4	16	408	3	137	0.003	38.9
HPNEBIAD_00003	sp|J8H9C1|GAJA_BACC6	32.624	141	84	6	826	1227	281	417	1.20e-04	48.5
HPNEBIAD_00003	sp|C3LP87|RECF_VIBCM	44.681	47	25	1	1	141	1	46	0.005	43.1
HPNEBIAD_00003	sp|Q9KVX4|RECF_VIBCH	44.681	47	25	1	1	141	1	46	0.005	43.1
HPNEBIAD_00003	sp|A5F493|RECF_VIBC3	44.681	47	25	1	1	141	1	46	0.005	43.1
HPNEBIAD_00003	sp|Q9CLQ6|RECF_PASMU	43.902	41	23	0	10	132	3	43	0.008	42.4
HPNEBIAD_00003	sp|Q65VB6|RECF_MANSM	46.341	41	22	0	10	132	3	43	0.013	42.0
HPNEBIAD_00003	sp|A9KPP4|RECF_LACP7	40.385	52	31	0	7	162	2	53	0.019	41.2
HPNEBIAD_00003	sp|Q7VMW3|RECF_HAEDU	45.455	44	23	1	1	132	1	43	0.019	41.2
HPNEBIAD_00003	sp|P0DV91|ATP78_ECOLX	38.636	44	27	0	16	147	68	111	0.019	41.6
HPNEBIAD_00003	sp|P73532|RECF_SYNY3	36.538	52	33	0	10	165	3	54	0.020	41.2
HPNEBIAD_00005	sp|P59843|INSB_HAEDU	99.401	167	1	0	1	501	1	167	3.24e-123	346
HPNEBIAD_00005	sp|A0A385XJL4|INSB9_ECOLI	99.401	167	1	0	1	501	1	167	3.24e-123	346
HPNEBIAD_00005	sp|P0CF30|INSB8_ECOLI	99.401	167	1	0	1	501	1	167	3.24e-123	346
HPNEBIAD_00005	sp|P0CF29|INSB6_ECOLI	99.401	167	1	0	1	501	1	167	3.24e-123	346
HPNEBIAD_00005	sp|P0CF28|INSB5_ECOLI	99.401	167	1	0	1	501	1	167	3.24e-123	346
HPNEBIAD_00005	sp|P0CF25|INSB1_ECOLI	99.401	167	1	0	1	501	1	167	3.24e-123	346
HPNEBIAD_00005	sp|P0CF31|INSB_ECOLX	99.401	167	1	0	1	501	1	167	1.37e-122	345
HPNEBIAD_00005	sp|P57998|INSB4_ECOLI	96.407	167	6	0	1	501	1	167	4.70e-119	336
HPNEBIAD_00005	sp|P0CF27|INSB3_ECOLI	96.407	167	6	0	1	501	1	167	1.66e-118	334
HPNEBIAD_00005	sp|P0CF26|INSB2_ECOLI	96.407	167	6	0	1	501	1	167	1.66e-118	334
HPNEBIAD_00007	sp|Q9PBR9|PARD_XYLFA	34.426	61	39	1	1	180	1	61	2.09e-06	43.5
